time,ts_iso,ax,ay,az,wx,wy,wz,roll,pitch,yaw,acc_mag,gyro_mag,baseline_acc,vib,envelope,threshold,enhanced,is_above,is_peak_confirmed
1783053537.155712,2026-07-03T13:38:57.155,-0.15087890625,0.45361328125,0.93994140625,-44.37255859375,91.064453125,-3.2958984375,26.1090087890625,10.3271484375,-104.9908447265625,1.0545232574300176,101.35344851371075,1.0434931319065113,0.011030125523506351,0.03560209223458736,0.02,0.06680627670376207,1,0
1783053537.155712,2026-07-03T13:38:57.155,-0.1455078125,0.4384765625,0.89794921875,-47.119140625,85.693359375,-3.11279296875,25.90576171875,10.7061767578125,-104.864501953125,1.009825241719619,97.84301065624322,1.0434931319065113,0.03366789018689231,0.03521525182504835,0.02,0.06564575547514506,1,0
1783053537.155712,2026-07-03T13:38:57.155,-0.150390625,0.416015625,0.88623046875,-42.29736328125,75.1953125,-0.91552734375,25.72998046875,11.0302734375,-104.754638671875,0.9905002695975786,86.28001015783346,1.0434931319065113,0.05299286230893263,0.03877077392182521,0.02,0.07631232176547563,1,0
1783053537.155712,2026-07-03T13:38:57.155,-0.17041015625,0.42041015625,0.8955078125,-33.935546875,61.46240234375,1.220703125,25.5926513671875,11.2884521484375,-104.666748046875,1.0038518631151878,70.21921645596534,1.0434931319065113,0.03964126879132346,0.03894487289572486,0.02,0.07683461868717459,1,0
1783053537.155712,2026-07-03T13:38:57.155,-0.16552734375,0.4326171875,0.9013671875,-26.18408203125,50.84228515625,4.150390625,25.48828125,11.49169921875,-104.58984375,1.0134198237408822,57.33907789691735,1.0434920466196091,0.030072222878726906,0.03717034289232527,0.02,0.07151102867697581,1,0
1783053537.155712,2026-07-03T13:38:57.155,-0.1728515625,0.4609375,0.90234375,-23.0712890625,44.86083984375,7.8125,25.4058837890625,11.6619873046875,-104.5074462890625,1.0278936154724398,51.047179028248166,1.0434909613327068,0.015597345860266953,0.03285574348591361,0.02,0.05856723045774083,1,0
1783053537.180621,2026-07-03T13:38:57.180,-0.171875,0.47705078125,0.91650390625,-19.8974609375,42.236328125,9.58251953125,25.33447265625,11.8157958984375,-104.4195556640625,1.0474243999868174,47.661735656696266,1.0434891334759793,0.003935266510838087,0.027071648090898504,0.02,0.04121494427269551,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.1708984375,0.4501953125,0.93408203125,-16.6015625,41.748046875,11.8408203125,25.2850341796875,11.9586181640625,-104.3316650390625,1.0509002504714897,46.46198791476228,1.0434909613327068,0.007409289138782915,0.023139176300475385,0.02,0.029417528901426154,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.19189453125,0.43408203125,0.916015625,-9.765625,36.376953125,12.6953125,25.2685546875,12.0794677734375,-104.2437744140625,1.0316662959610166,39.746963528950594,1.0434920466196091,0.011825750658592593,0.020876491172098825,0.02,0.022629473516296475,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.16015625,0.40283203125,0.96435546875,12.14599609375,34.423828125,5.67626953125,25.3564453125,12.2113037109375,-104.1998291015625,1.0573103328366256,36.94245795396306,1.0434909613327068,0.013819371503918765,0.019465067238462815,0.02,0.019465067238462815,0,1
1783053537.1816452,2026-07-03T13:38:57.181,-0.2099609375,0.3818359375,0.908203125,21.484375,36.31591796875,5.7373046875,25.48828125,12.3431396484375,-104.1448974609375,1.0073307275677381,42.58334101653854,1.0434920466196091,0.03616131905187103,0.022804317601144458,0.02,0.028412952803433374,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.1953125,0.43017578125,0.90380859375,18.12744140625,38.26904296875,2.44140625,25.59814453125,12.4969482421875,-104.1064453125,1.0198373152452553,42.41561323567773,1.0434909613327068,0.023653646087451463,0.02297418329840586,0.02,0.028922549895217583,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.07080078125,0.392578125,0.8515625,12.87841796875,45.654296875,0.8544921875,25.68603515625,12.6837158203125,-104.0570068359375,0.9403664319085279,47.44363634279055,1.0434891334759793,0.1031227015674514,0.039003886952214975,0.02,0.07701166085664493,1,0
1783053537.1816452,2026-07-03T13:38:57.181,-0.1015625,0.42578125,0.79638671875,19.59228515625,79.2236328125,15.68603515625,25.83984375,12.9913330078125,-103.86474609375,0.9087554236752615,83.10411140597529,1.0434873056192515,0.13473188194399,0.058149485950569985,0.02,0.13444845785170995,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.22265625,0.38916015625,0.763671875,26.79443359375,68.05419921875,8.85009765625,26.015625,13.260498046875,-103.7274169921875,0.8855598034817312,73.67251815596066,1.0434858204820021,0.15792601700027087,0.07810479216051017,0.02,0.19431437648153047,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.20849609375,0.40283203125,0.78955078125,35.46142578125,54.443359375,6.16455078125,26.2298583984375,13.4747314453125,-103.6285400390625,0.9105683404788985,65.26556354471408,1.0434858204820021,0.13291748000310366,0.08906732972902887,0.02,0.2272019891870866,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.1728515625,0.38671875,0.8857421875,43.39599609375,59.326171875,7.75146484375,26.4825439453125,13.7054443359375,-103.51318359375,0.9818188615918616,73.91138175906806,1.0434858204820021,0.06166695889014051,0.0835872555612512,0.02,0.21076176668375357,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.078125,0.38427734375,1.0458984375,72.32666015625,139.404296875,11.5966796875,26.927490234375,14.2822265625,-103.2000732421875,1.116994240857802,157.4775753443813,1.0434858204820021,0.07350842037579985,0.08157148852416093,0.02,0.20471446557248277,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.263671875,0.39111328125,0.97802734375,111.2060546875,177.67333984375,2.62451171875,27.586669921875,15.0457763671875,-102.8265380859375,1.0858314517266654,209.6222563378082,1.0434858204820021,0.042345631244663284,0.07372631706826141,0.02,0.1811789512047842,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.3955078125,0.42919921875,0.8046875,124.08447265625,168.5791015625,4.0283203125,28.311767578125,15.7598876953125,-102.45849609375,0.9940625592891,209.36116450416358,1.0434858204820021,0.04942326119290208,0.06886570589318955,0.02,0.1665971176795686,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.2890625,0.49658203125,0.939453125,105.65185546875,124.45068359375,11.71875,28.927001953125,16.259765625,-102.161865234375,1.101237039305749,163.66922836166796,1.0434858204820021,0.057751218823746786,0.066642808479301,0.02,0.15992842543790298,1,0
1783053537.2074714,2026-07-03T13:38:57.207,-0.24755859375,0.5029296875,0.86279296875,92.95654296875,120.91064453125,23.0712890625,29.4927978515625,16.710205078125,-101.810302734375,1.0289000120676273,154.24845937859087,1.0434858204820021,0.014585808414374846,0.05623140846631577,0.02,0.12869422539894732,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.26953125,0.5126953125,0.78076171875,65.91796875,99.30419921875,33.02001953125,29.9267578125,17.039794921875,-101.4697265625,0.9721586494248196,123.68033100071852,1.0434858204820021,0.07132717105718256,0.05925056098448913,0.02,0.1377516829534674,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.26220703125,0.54541015625,0.73583984375,35.888671875,72.021484375,35.21728515625,30.1959228515625,17.2430419921875,-101.1895751953125,0.9527250607744148,87.83705456301692,1.0434858204820021,0.09076075970758735,0.06555260072910878,0.02,0.1566578021873263,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.234375,0.57763671875,0.7001953125,11.29150390625,50.78125,31.982421875,30.322265625,17.3638916015625,-100.975341796875,0.9374802905236138,61.066428756050875,1.0434858204820021,0.1060055299583883,0.07364318657496469,0.02,0.18092955972489402,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.22607421875,0.587890625,0.69287109375,-4.638671875,39.00146484375,27.03857421875,30.3607177734375,17.4407958984375,-100.8160400390625,0.9363734788537289,47.68349853466118,1.0434858204820021,0.10711234162827321,0.08033701758562639,0.02,0.20101105275687917,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.21630859375,0.609375,0.7041015625,-12.451171875,33.38623046875,21.8505859375,30.34423828125,17.51220703125,-100.6951904296875,0.9559740104574203,41.798566623574004,1.0434843924624455,0.08751038200502526,0.08177169046950616,0.02,0.20531507140851848,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.2216796875,0.62548828125,0.71337890625,-16.05224609375,30.3955078125,17.7001953125,30.3057861328125,17.578125,-100.601806640625,0.9743135725800103,38.66339889268283,1.043482964442889,0.06916939186287863,0.07925123074818066,0.02,0.19775369224454195,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.224609375,0.640625,0.71435546875,-18.1884765625,25.5126953125,15.625,30.2508544921875,17.6275634765625,-100.52490234375,0.9854712059192409,35.01226823233638,1.043482964442889,0.05801175852364804,0.07500333630327413,0.02,0.18501000890982236,1,0
1783053537.2687895,2026-07-03T13:38:57.268,-0.232421875,0.6474609375,0.712890625,-21.05712890625,19.04296875,13.3056640625,30.179443359375,17.6605224609375,-100.48095703125,0.9906758484891943,31.354075217298465,1.043482964442889,0.05280711595369458,0.07056409223335822,0.02,0.17169227670007461,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.23486328125,0.6552734375,0.7197265625,-24.84130859375,13.0615234375,7.62939453125,30.0750732421875,17.677001953125,-100.469970703125,1.0012743697611806,29.08438873471036,1.043482964442889,0.042208594681708345,0.06489299272302824,0.02,0.1546789781690847,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.2294921875,0.65380859375,0.73388671875,-31.494140625,7.2021484375,3.23486328125,29.9322509765625,17.677001953125,-100.4974365234375,1.0093176196532632,32.46869532752184,1.043482964442889,0.03416534478962574,0.058747463136347745,0.02,0.13624238940904324,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.23681640625,0.6611328125,0.73779296875,-39.61181640625,1.220703125,1.64794921875,29.739990234375,17.6605224609375,-100.546875,1.0185858190502475,39.66486923903091,1.043481650661445,0.024895831611197572,0.05197713683131771,0.02,0.11593141049395314,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.23828125,0.66845703125,0.74072265625,-45.47119140625,-4.2724609375,0.06103515625,29.5147705078125,17.6220703125,-100.6182861328125,1.0258083691465876,45.671510766084644,1.043480336880001,0.017671967733413396,0.04511610301173685,0.02,0.09534830903521056,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.23583984375,0.66357421875,0.7412109375,-47.91259765625,-6.9580078125,-2.25830078125,29.278564453125,17.578125,-100.7061767578125,1.0224210627521941,48.46783272756374,1.043480336880001,0.021059274127806837,0.04030473723495085,0.02,0.08091421170485255,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.2333984375,0.65087890625,0.74609375,-44.86083984375,-6.77490234375,-5.06591796875,29.0478515625,17.5396728515625,-100.8050537109375,1.017238450422368,45.651481664016565,1.043480336880001,0.026241886457633035,0.03749216707948729,0.02,0.07247650123846187,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.23779296875,0.63818359375,0.7509765625,-39.24560546875,-5.06591796875,-7.4462890625,28.85009765625,17.5177001953125,-100.909423828125,1.01379958213787,40.26572108229519,1.0434791373375325,0.029679555199662477,0.03592964470352233,0.02,0.06778893411056698,1,0
1783053537.3055904,2026-07-03T13:38:57.305,-0.24365234375,0.63671875,0.76416015625,-33.02001953125,-3.173828125,-9.521484375,28.685302734375,17.5067138671875,-101.0137939453125,1.0240693216850385,34.51164353540036,1.0434779377950638,0.019408616110025312,0.032625438984822924,0.02,0.05787631695446878,1,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.25732421875,0.64013671875,0.78173828125,-28.80859375,-2.3193359375,-12.0849609375,28.5369873046875,17.5067138671875,-101.129150390625,1.042643521352825,31.326676713376717,1.043480336880001,0.0008368155271760713,0.026267714293293554,0.02,0.03880314287988066,1,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.25830078125,0.6357421875,0.7978515625,-28.4423828125,-1.77001953125,-14.2822265625,28.3941650390625,17.51220703125,-101.2554931640625,1.0523566592868299,31.876074174471086,1.043480336880001,0.008876322406828896,0.022789435916000623,0.02,0.028368307748001868,1,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.2607421875,0.63037109375,0.8056640625,-30.57861328125,-1.64794921875,-15.07568359375,28.23486328125,17.523193359375,-101.3818359375,1.0556745643340377,34.132734473679086,1.043480336880001,0.012194227454036755,0.02067039422360785,0.02,0.022011182670823547,1,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.2724609375,0.623046875,0.814453125,-32.958984375,-1.40380859375,-15.80810546875,28.0645751953125,17.5341796875,-101.5081787109375,1.0610166180286293,36.5808902039098,1.043480336880001,0.017536281148628374,0.020043571608611956,0.02001099834814735,0.020108718129541167,1,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.28515625,0.61572265625,0.82177734375,-35.09521484375,-0.732421875,-17.2119140625,27.88330078125,17.55615234375,-101.6400146484375,1.0657140700180436,39.09553084978939,1.043481650661445,0.022232419356598587,0.020481341158209283,0.021310072553384397,0.020481341158209283,0,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.28857421875,0.5986328125,0.826171875,-34.5458984375,0.30517578125,-18.9208984375,27.70751953125,17.5836181640625,-101.77734375,1.0602812320181134,39.38924509042686,1.043482964442889,0.016798267575224513,0.01974472644161233,0.022663386677384587,0.01974472644161233,0,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.28369140625,0.580078125,0.83349609375,-32.89794921875,2.44140625,-20.20263671875,27.5372314453125,17.6220703125,-101.9146728515625,1.0543657730503808,38.683097829242925,1.043482964442889,0.010882808607491912,0.017972342874788248,0.022668010718196154,0.017972342874788248,0,0
1783053537.3280904,2026-07-03T13:38:57.328,-0.287109375,0.5732421875,0.8388671875,-32.16552734375,4.2724609375,-21.05712890625,27.3724365234375,17.6715087890625,-102.0465087890625,1.0558108528552053,38.681749566668024,1.043482964442889,0.012327888412316357,0.01684345198229387,0.022710737218280846,0.01684345198229387,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.29248046875,0.5732421875,0.8369140625,-33.50830078125,5.2490234375,-21.3623046875,27.1966552734375,17.7264404296875,-102.183837890625,1.0557350889973578,40.08374396006102,1.0434858204820021,0.012249268515355682,0.015924615288906235,0.028915012889450194,0.015924615288906235,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.298828125,0.5703125,0.837890625,-34.7900390625,5.67626953125,-22.03369140625,27.0208740234375,17.786865234375,-102.3211669921875,1.05670019182839,41.56982572428622,1.0434858204820021,0.013214371346387921,0.015382566500402574,0.029012131807682317,0.015382566500402574,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.306640625,0.55810546875,0.83740234375,-34.11865234375,6.16455078125,-22.64404296875,26.8450927734375,17.852783203125,-102.45849609375,1.0520232281024222,41.41058809119817,1.0434865630506267,0.008536665051795511,0.014013386210681163,0.02926734829791728,0.014013386210681163,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.3134765625,0.5390625,0.83984375,-31.6162109375,7.4462890625,-23.37646484375,26.6802978515625,17.918701171875,-102.5958251953125,1.0460370254236362,40.01863470232188,1.0434873056192515,0.002549719804384676,0.011720652929421867,0.029522564788152243,0.011720652929421867,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.310546875,0.52001953125,0.82861328125,-28.13720703125,7.2021484375,-23.193359375,26.531982421875,17.9901123046875,-102.733154296875,1.0263818218955492,37.168606117705146,1.0434873056192515,0.017105483723702353,0.012797619088277966,0.02990003782310458,0.012797619088277966,0,0
1783053537.388539,2026-07-03T13:38:57.388,-0.31103515625,0.5048828125,0.8173828125,-25.20751953125,6.04248046875,-22.8271484375,26.400146484375,18.050537109375,-102.8759765625,1.0098337412424792,34.539966950204715,1.0434873056192515,0.03365356437677236,0.016968808145976847,0.03024160490614624,0.016968808145976847,0,0
1783053537.389538,2026-07-03T13:38:57.389,-0.32080078125,0.50537109375,0.82080078125,-24.10888671875,3.72314453125,-22.15576171875,26.2738037109375,18.10546875,-103.0133056640625,1.0158872999251896,32.95418033203261,1.0434865630506267,0.027599263125437146,0.019094899141868907,0.030340372477965873,0.019094899141868907,0,0
1783053537.389538,2026-07-03T13:38:57.389,-0.33154296875,0.5048828125,0.82373046875,-23.5595703125,1.64794921875,-21.54541015625,26.1474609375,18.1439208984375,-103.1561279296875,1.0214495972061315,31.96832477215925,1.0434858204820021,0.022036223275870626,0.019683163968669252,0.03040323409787484,0.019683163968669252,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.3359375,0.48779296875,0.826171875,-22.39990234375,-0.30517578125,-20.751953125,26.026611328125,18.1768798828125,-103.2989501953125,1.016541170493947,30.536737150016464,1.0434858204820021,0.026944649988055014,0.02113546117254641,0.031249827483401174,0.02113546117254641,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.3427734375,0.4794921875,0.83740234375,-19.53125,-1.89208984375,-20.20263671875,25.9222412109375,18.1988525390625,-103.447265625,1.0240356793818732,28.16374018004547,1.0434858204820021,0.01945014110012888,0.020798397158062903,0.032174764144954106,0.020798397158062903,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.34619140625,0.4775390625,0.8525390625,-16.4794921875,-2.99072265625,-19.59228515625,25.8343505859375,18.21533203125,-103.590087890625,1.0366845706689718,25.77548685104308,1.0434858204820021,0.006801249813030319,0.01799896768905639,0.032224043897511045,0.01799896768905639,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.3515625,0.4716796875,0.8671875,-13.5498046875,-3.96728515625,-19.22607421875,25.751953125,18.2318115234375,-103.73291015625,1.0478988878525435,23.85326997384807,1.0434858204820021,0.004413067370541368,0.015281787625353387,0.03227332365006799,0.015281787625353387,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.361328125,0.458984375,0.87939453125,-10.31494140625,-3.60107421875,-18.85986328125,25.6915283203125,18.2427978515625,-103.8702392578125,1.0557269590204483,21.795875635788498,1.0434858204820021,0.012241138538446217,0.014673657807971953,0.032399083769245635,0.014673657807971953,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.36474609375,0.447265625,0.880859375,-6.65283203125,-3.173828125,-18.12744140625,25.653076171875,18.25927734375,-104.007568359375,1.053090447558003,19.568788693736103,1.0434858204820021,0.009604627076000849,0.013659851661577732,0.032524843888423284,0.013659851661577732,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.369140625,0.4404296875,0.88330078125,-3.11279296875,-2.62451171875,-17.51708984375,25.6256103515625,18.2757568359375,-104.139404296875,1.0537852631412146,17.984047887563158,1.0434858204820021,0.010299442659212454,0.012987769861104679,0.03297877166992732,0.012987769861104679,0,0
1783053537.4190326,2026-07-03T13:38:57.419,-0.37353515625,0.43212890625,0.88818359375,-0.06103515625,-2.50244140625,-16.9677734375,25.6201171875,18.2977294921875,-104.271240234375,1.0559990533983439,17.15142191505834,1.0434858204820021,0.012513232916341765,0.012892862472152097,0.03342288835751539,0.012892862472152097,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.37744140625,0.419921875,0.88134765625,0.48828125,-2.44140625,-15.68603515625,25.6146240234375,18.3087158203125,-104.39208984375,1.0466948396896114,15.88239849581138,1.0434865630506267,0.0032082766389847084,0.01095594530551862,0.036055400542644674,0.01095594530551862,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.376953125,0.41552734375,0.88037109375,-2.74658203125,-2.13623046875,-13.85498046875,25.59814453125,18.3251953125,-104.5074462890625,1.0439396029281425,14.285225838587404,1.0434873056192515,0.00045229730889095876,0.008855215706193088,0.03613348068652096,0.008855215706193088,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.37353515625,0.4072265625,0.87353515625,-9.27734375,-2.99072265625,-11.1083984375,25.5487060546875,18.3306884765625,-104.6063232421875,1.0336467749502198,14.77870240949873,1.0434873056192515,0.009840530669031677,0.009052278698760807,0.03661086322541281,0.009052278698760807,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.3740234375,0.40283203125,0.8642578125,-18.06640625,-4.39453125,-8.1787109375,25.455322265625,18.3251953125,-104.69970703125,1.0242600957118277,20.312514671907262,1.0434873056192515,0.01922720990742377,0.0110872649404934,0.0371112964481927,0.0110872649404934,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.37255859375,0.4091796875,0.85693359375,-25.81787109375,-6.103515625,-6.2255859375,25.3289794921875,18.30322265625,-104.78759765625,1.020079951051321,27.250198000442285,1.0434865630506267,0.023406611999305715,0.013551134352255863,0.03739187831567375,0.013551134352255863,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.3701171875,0.40966796875,0.857421875,-31.73828125,-7.32421875,-6.04248046875,25.1751708984375,18.28125,-104.87548828125,1.0197974548071675,33.12814886493325,1.0434858204820021,0.023688365674834566,0.015578580616771604,0.03767246018315481,0.015578580616771604,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.36474609375,0.4072265625,0.85302734375,-34.85107421875,-7.4462890625,-6.103515625,24.9993896484375,18.25927734375,-104.96337890625,1.0131775931674718,36.15656922314045,1.0434858204820021,0.03030822731453031,0.018524509956323345,0.03798503996402534,0.018524509956323345,0,0
1783053537.450046,2026-07-03T13:38:57.450,-0.3662109375,0.400390625,0.8564453125,-35.888671875,-6.40869140625,-6.34765625,24.8236083984375,18.2373046875,-105.05126953125,1.0138647230453095,37.00487581873668,1.0434858204820021,0.02962109743669261,0.0207438274523972,0.03837741277802781,0.0207438274523972,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.3583984375,0.39404296875,0.85498046875,-35.7666015625,-5.55419921875,-5.67626953125,24.642333984375,18.226318359375,-105.1336669921875,1.0073285974138353,36.6376712153432,1.0434858204820021,0.03615722306816682,0.023826506575551125,0.045162531437404986,0.023826506575551125,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.36083984375,0.39306640625,0.8564453125,-35.82763671875,-5.37109375,-5.4931640625,24.466552734375,18.2098388671875,-105.2105712890625,1.009061527293077,36.642093995015536,1.0434858204820021,0.03442429318892515,0.025946063898225933,0.045627785736480686,0.025946063898225933,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.35791015625,0.39111328125,0.86328125,-39.24560546875,-5.615234375,-5.18798828125,24.2742919921875,18.193359375,-105.29296875,1.0130764015209335,39.98329186174331,1.0434858204820021,0.030409418961068635,0.026838734910794478,0.0465596400734507,0.026838734910794478,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.3662109375,0.3916015625,0.86572265625,-44.5556640625,-7.2021484375,-4.08935546875,24.0545654296875,18.17138671875,-105.369873046875,1.0183015035055314,45.318880947304216,1.0434858204820021,0.025184316976470722,0.026507851323929726,0.04747195250249959,0.026507851323929726,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.36865234375,0.38671875,0.86376953125,-50.29296875,-8.7890625,-3.5400390625,23.807373046875,18.138427734375,-105.44677734375,1.015654343401226,51.17775104360692,1.0434843924624455,0.027830049061219553,0.026772290871387692,0.04812224225917535,0.026772290871387692,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.36376953125,0.380859375,0.8623046875,-56.396484375,-10.25390625,-2.62451171875,23.53271484375,18.094482421875,-105.5181884765625,1.0104214514130765,57.38113021721744,1.043482964442889,0.03306151302981242,0.02803013530307264,0.048808437967761784,0.02803013530307264,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.35498046875,0.37109375,0.861328125,-62.07275390625,-11.53564453125,-0.9765625,23.22509765625,18.0450439453125,-105.589599609375,1.0028000016947785,63.14310371349858,1.043482964442889,0.04068296274811045,0.030560700792080203,0.04885735475244814,0.030560700792080203,0,0
1783053537.508045,2026-07-03T13:38:57.508,-0.3525390625,0.36962890625,0.86279296875,-65.49072265625,-12.8173828125,0.732421875,22.906494140625,17.984619140625,-105.6500244140625,1.0026569831444794,66.73721973533964,1.043482964442889,0.04082598129840953,0.03261375689334607,0.04894217748904518,0.03261375689334607,0,0
1783053537.5427616,2026-07-03T13:38:57.542,-0.349609375,0.3681640625,0.86474609375,-65.5517578125,-12.51220703125,2.3193359375,22.5933837890625,17.9241943359375,-105.7049560546875,1.0027747995738017,66.77550146792233,1.043481650661445,0.04070685108764338,0.034232375732205535,0.04972045399594199,0.034232375732205535,0,0
1783053537.5427616,2026-07-03T13:38:57.542,-0.34912109375,0.3701171875,0.86181640625,-63.41552734375,-13.00048828125,2.86865234375,22.2857666015625,17.86376953125,-105.75439453125,1.000799574673057,64.7979241188028,1.043480336880001,0.042680762206944056,0.03592205302715324,0.05061822962675635,0.03592205302715324,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.3466796875,0.3740234375,0.86083984375,-59.14306640625,-13.5498046875,2.3193359375,22.0001220703125,17.7978515625,-105.809326171875,1.000562628780397,60.71967416080618,1.0434791373375325,0.04291650855713547,0.03732094413314969,0.05074028338769883,0.03732094413314969,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.3427734375,0.37158203125,0.86083984375,-54.50439453125,-13.7939453125,1.46484375,21.741943359375,17.7374267578125,-105.8697509765625,0.9983045988028738,56.24186801408991,1.0434779377950638,0.045173338992190004,0.03889142310495775,0.050862337148641294,0.03889142310495775,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.3388671875,0.3759765625,0.86376953125,-48.88916015625,-13.671875,1.220703125,21.5057373046875,17.6715087890625,-105.9246826171875,1.0011429215797918,50.7795260210104,1.0434779377950638,0.042335016215272026,0.03958014172702061,0.05102952609135754,0.03958014172702061,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.33935546875,0.37109375,0.86474609375,-42.1142578125,-13.12255859375,0.42724609375,21.3079833984375,17.6165771484375,-105.985107421875,1.0003292018708034,44.11343099747223,1.0434779377950638,0.043148735924260384,0.04029386056646857,0.05119671503407379,0.04029386056646857,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.3408203125,0.36328125,0.87353515625,-35.5224609375,-12.451171875,-0.42724609375,21.1376953125,17.5616455078125,-106.051025390625,1.0055821305188712,37.64385011315433,1.0434729682325994,0.03789083771372814,0.039813255995920484,0.05165797330996433,0.039813255995920484,0,0
1783053537.5437684,2026-07-03T13:38:57.543,-0.3388671875,0.35595703125,0.87841796875,-29.9072265625,-11.65771484375,-0.67138671875,20.994873046875,17.51220703125,-106.1114501953125,1.0065557643187732,32.10600062550626,1.0434679986701352,0.03691223435136193,0.03923305166700877,0.052149887641785284,0.03923305166700877,0,0
1783053537.569015,2026-07-03T13:38:57.569,-0.3388671875,0.35498046875,0.87548828125,-25.87890625,-11.23046875,-0.79345703125,20.8740234375,17.4627685546875,-106.171875,1.0036542405451236,28.221814100115104,1.0434729682325994,0.03981872768747574,0.039350186871102165,0.055804589214240564,0.039350186871102165,0,0
1783053537.569015,2026-07-03T13:38:57.569,-0.33837890625,0.35498046875,0.87841796875,-23.681640625,-11.23046875,-1.52587890625,20.76416015625,17.4188232421875,-106.23779296875,1.0060464925696984,26.253987077640524,1.0434679986701352,0.03742150610043682,0.0389644507169691,0.055849230654796196,0.0389644507169691,0,0
1783053537.569015,2026-07-03T13:38:57.569,-0.34033203125,0.3505859375,0.88623046875,-23.92578125,-12.451171875,-2.0751953125,20.6488037109375,17.369384765625,-106.3037109375,1.011998436168925,27.051453289401376,1.0434679986701352,0.031469562501210246,0.03746547307381733,0.05648276220630294,0.03746547307381733,0,0
1783053537.569015,2026-07-03T13:38:57.569,-0.3369140625,0.34033203125,0.8837890625,-26.123046875,-13.48876953125,-1.953125,20.5279541015625,17.314453125,-106.3751220703125,1.0051965399859044,29.464812552708537,1.0434679986701352,0.038271458684230764,0.03762667019590002,0.057063387960638035,0.03762667019590002,0,0
