time,ts_iso,ax,ay,az,wx,wy,wz,roll,pitch,yaw,acc_mag,gyro_mag
1779347254.898308,2026-05-21T16:07:34.898,-0.001953125,0.0234375,1.04052734375,0.30517578125,0.0,1.46484375,1.4007568359375,0.1043701171875,-25.9661865234375,1.040793103452817,1.4962952480628984
1779347254.898308,2026-05-21T16:07:34.898,-0.001953125,0.0234375,1.04150390625,0.18310546875,0.06103515625,1.46484375,1.4007568359375,0.1043701171875,-25.960693359375,1.0417694168276992,1.4775046920056403
1779347254.898308,2026-05-21T16:07:34.898,-0.001953125,0.02392578125,1.044921875,0.30517578125,0.1220703125,1.3427734375,1.4007568359375,0.1043701171875,-25.9552001953125,1.0451975806321043,1.3824159732551422
1779347254.8993075,2026-05-21T16:07:34.899,-0.0009765625,0.0234375,1.04296875,0.1220703125,0.1220703125,1.40380859375,1.4007568359375,0.1043701171875,-25.94970703125,1.0432325165355656,1.4143835725410727
1779347254.8993075,2026-05-21T16:07:34.899,-0.00146484375,0.02392578125,1.04833984375,0.244140625,0.06103515625,1.5869140625,1.4007568359375,0.1043701171875,-25.9442138671875,1.0486138549387038,1.606743967417991
1779347254.8993075,2026-05-21T16:07:34.899,-0.00146484375,0.0224609375,1.046875,0.18310546875,0.06103515625,1.46484375,1.4007568359375,0.1043701171875,-25.938720703125,1.0471169491062546,1.4775046920056403
1779347254.8993075,2026-05-21T16:07:34.899,-0.001953125,0.02490234375,1.044921875,0.3662109375,0.06103515625,1.52587890625,1.4007568359375,0.1043701171875,-25.9332275390625,1.0452203912453222,1.5703955481284921
1779347254.8993075,2026-05-21T16:07:34.899,-0.00146484375,0.0234375,1.0478515625,0.244140625,0.06103515625,1.46484375,1.40625,0.1043701171875,-25.927734375,1.0481146689208931,1.4863031813825587
1779347254.9283097,2026-05-21T16:07:34.928,-0.0009765625,0.02392578125,1.046875,0.18310546875,-0.1220703125,1.46484375,1.40625,0.1043701171875,-25.9222412109375,1.0471488252907222,1.4812818724989743
1779347254.9283097,2026-05-21T16:07:34.928,0.00048828125,0.02294921875,1.04541015625,0.30517578125,0.06103515625,1.52587890625,1.40625,0.1043701171875,-25.9222412109375,1.0456621346546235,1.557293801534799
1779347254.9283097,2026-05-21T16:07:34.928,-0.00048828125,0.021484375,1.041015625,0.18310546875,0.18310546875,1.46484375,1.40625,0.1043701171875,-25.916748046875,1.0412374120640597,1.4875558602238697
1779347254.9283097,2026-05-21T16:07:34.928,-0.00048828125,0.0205078125,1.04931640625,0.18310546875,0.0,1.64794921875,1.40625,0.1043701171875,-25.9112548828125,1.0495169027783828,1.6580905404304351
1779347254.9293096,2026-05-21T16:07:34.929,-0.0029296875,0.0224609375,1.04052734375,0.3662109375,0.18310546875,1.46484375,1.40625,0.1043701171875,-25.90576171875,1.0407738610638035,1.5209882561495498
1779347254.9293096,2026-05-21T16:07:34.929,-0.0048828125,0.02197265625,1.0419921875,0.244140625,0.18310546875,1.46484375,1.4117431640625,0.1043701171875,-25.90576171875,1.0422352701245654,1.4962952480628984
1779347254.9293096,2026-05-21T16:07:34.929,-0.00341796875,0.0234375,1.04345703125,0.30517578125,-0.06103515625,1.46484375,1.4117431640625,0.1043701171875,-25.9002685546875,1.0437258140822663,1.497539568650549
1779347254.9293096,2026-05-21T16:07:34.929,-0.00048828125,0.0224609375,1.04150390625,0.30517578125,-0.06103515625,1.52587890625,1.4117431640625,0.1043701171875,-25.894775390625,1.0417461873536984,1.557293801534799
1779347254.9881294,2026-05-21T16:07:34.988,-0.001953125,0.0234375,1.04345703125,0.18310546875,-0.1220703125,1.46484375,1.4117431640625,0.1043701171875,-25.894775390625,1.0437220449758542,1.4812818724989743
1779347254.9881294,2026-05-21T16:07:34.988,-0.0009765625,0.0224609375,1.0439453125,0.30517578125,0.0,1.46484375,1.4117431640625,0.1043701171875,-25.8892822265625,1.0441873696221469,1.4962952480628984
1779347254.9881294,2026-05-21T16:07:34.988,-0.001953125,0.0234375,1.0380859375,0.3662109375,0.06103515625,1.46484375,1.4117431640625,0.1043701171875,-25.8892822265625,1.0383523220654778,1.5111594730395443
1779347254.9881294,2026-05-21T16:07:34.988,-0.00048828125,0.0224609375,1.046875,0.3662109375,0.06103515625,1.40380859375,1.417236328125,0.1043701171875,-25.8837890625,1.0471160383438685,1.4520724186243066
1779347254.9881294,2026-05-21T16:07:34.988,-0.00341796875,0.0234375,1.041015625,0.244140625,0.18310546875,1.46484375,1.417236328125,0.1043701171875,-25.8782958984375,1.041285038023099,1.4962952480628984
1779347254.9881294,2026-05-21T16:07:34.988,-0.0009765625,0.02490234375,1.0439453125,0.30517578125,0.1220703125,1.40380859375,1.417236328125,0.1043701171875,-25.8782958984375,1.044242738011274,1.4417739027121237
1779347254.9891095,2026-05-21T16:07:34.989,0.0,0.0224609375,1.05126953125,0.1220703125,0.0,1.40380859375,1.417236328125,0.1043701171875,-25.872802734375,1.0515094488629066,1.4091060034930658
1779347254.9891095,2026-05-21T16:07:34.989,-0.0009765625,0.02392578125,1.03955078125,0.244140625,-0.06103515625,1.52587890625,1.417236328125,0.1043701171875,-25.8673095703125,1.0398265352837581,1.5464916332177645
1779347255.0184722,2026-05-21T16:07:35.018,-0.001953125,0.0234375,1.046875,0.244140625,0.1220703125,1.5869140625,1.417236328125,0.1043701171875,-25.86181640625,1.0471391486944395,1.6102180124844871
1779347255.0184722,2026-05-21T16:07:35.018,-0.0009765625,0.02197265625,1.05078125,0.244140625,0.06103515625,1.46484375,1.417236328125,0.1043701171875,-25.8563232421875,1.0510114112837023,1.4863031813825587
1779347255.0184722,2026-05-21T16:07:35.018,-0.00048828125,0.021484375,1.0419921875,0.1220703125,0.0,1.52587890625,1.417236328125,0.1043701171875,-25.850830078125,1.0422137667478562,1.530753931150446
1779347255.0184722,2026-05-21T16:07:35.018,-0.00244140625,0.02099609375,1.0458984375,0.244140625,0.1220703125,1.46484375,1.4227294921875,0.1043701171875,-25.850830078125,1.0461120102465977,1.490058058561243
1779347255.0184722,2026-05-21T16:07:35.018,-0.00048828125,0.02197265625,1.04541015625,0.06103515625,0.06103515625,1.46484375,1.4227294921875,0.1043701171875,-25.8453369140625,1.0456411577744582,1.4673846777552866
1779347255.0184722,2026-05-21T16:07:35.018,-0.00146484375,0.02099609375,1.0439453125,0.1220703125,0.1220703125,1.52587890625,1.4227294921875,0.1043701171875,-25.83984375,1.0441574580544322,1.5356134796641998
1779347255.0184722,2026-05-21T16:07:35.018,-0.0009765625,0.02197265625,1.04150390625,0.3662109375,0.18310546875,1.46484375,1.4227294921875,0.1043701171875,-25.8343505859375,1.0417361172729904,1.5209882561495498
1779347255.0184722,2026-05-21T16:07:35.018,0.0,0.021484375,1.044921875,0.18310546875,0.06103515625,1.46484375,1.4227294921875,0.1043701171875,-25.8343505859375,1.045142719068863,1.4775046920056403
1779347255.0478628,2026-05-21T16:07:35.047,-0.00244140625,0.0234375,1.04296875,0.30517578125,0.06103515625,1.40380859375,1.4227294921875,0.1043701171875,-25.828857421875,1.043234916184888,1.4378929430407406
1779347255.0478628,2026-05-21T16:07:35.047,-0.0029296875,0.0234375,1.04345703125,0.244140625,0.06103515625,1.52587890625,1.4227294921875,0.1043701171875,-25.8233642578125,1.0437243292843954,1.5464916332177645
1779347255.0478628,2026-05-21T16:07:35.047,-0.00244140625,0.02392578125,1.04736328125,0.3662109375,0.1220703125,1.5869140625,1.4227294921875,0.1043701171875,-25.81787109375,1.0476393684773722,1.633189472687946
1779347255.0478628,2026-05-21T16:07:35.047,-0.0009765625,0.02392578125,1.03857421875,0.30517578125,0.06103515625,1.46484375,1.42822265625,0.1043701171875,-25.8123779296875,1.038850232004071,1.497539568650549
1779347255.0488591,2026-05-21T16:07:35.048,-0.0009765625,0.02490234375,1.04443359375,0.30517578125,0.06103515625,1.3427734375,1.42822265625,0.1043701171875,-25.806884765625,1.0447308802519908,1.3783678943647724
1779347255.0488591,2026-05-21T16:07:35.048,-0.0029296875,0.02197265625,1.044921875,0.06103515625,0.06103515625,1.52587890625,1.42822265625,0.1043701171875,-25.8013916015625,1.0451569765088131,1.528318362493764
1779347255.0488591,2026-05-21T16:07:35.048,-0.00146484375,0.0234375,1.04052734375,0.3662109375,0.0,1.52587890625,1.42822265625,0.1043701171875,-25.7904052734375,1.0407923016937108,1.569209000510552
1779347255.0488591,2026-05-21T16:07:35.048,-0.001953125,0.0244140625,1.0458984375,0.244140625,0.06103515625,1.52587890625,1.42822265625,0.1043701171875,-25.784912109375,1.0461851665503392,1.5464916332177645
1779347255.1093502,2026-05-21T16:07:35.109,-0.001953125,0.02197265625,1.0458984375,0.30517578125,0.1220703125,1.46484375,1.42822265625,0.1043701171875,-25.7794189453125,1.0461310404939181,1.5012663423155326
1779347255.1093502,2026-05-21T16:07:35.109,-0.00048828125,0.0234375,1.0439453125,0.48828125,0.1220703125,1.52587890625,1.4337158203125,0.1043701171875,-25.77392578125,1.0442084898695048,1.606743967417991
1779347255.1103487,2026-05-21T16:07:35.110,-0.00048828125,0.021484375,1.04638671875,0.18310546875,0.0,1.46484375,1.4337158203125,0.1043701171875,-25.7684326171875,1.0466073676236525,1.4762434841855254
1779347255.1103487,2026-05-21T16:07:35.110,-0.001953125,0.0224609375,1.03759765625,0.244140625,0.1220703125,1.52587890625,1.4337158203125,0.1043701171875,-25.762939453125,1.0378425721977962,1.5501007201172234
1779347255.1103487,2026-05-21T16:07:35.110,-0.001953125,0.02197265625,1.04345703125,0.30517578125,0.06103515625,1.46484375,1.4337158203125,0.1043701171875,-25.7574462890625,1.0436901783503616,1.497539568650549
1779347255.1103487,2026-05-21T16:07:35.110,-0.0029296875,0.0224609375,1.04541015625,0.18310546875,0.0,1.46484375,1.4337158203125,0.1043701171875,-25.7574462890625,1.0456555224225978,1.4762434841855254
1779347255.1103487,2026-05-21T16:07:35.110,-0.00439453125,0.0234375,1.0400390625,0.18310546875,-0.1220703125,1.46484375,1.4337158203125,0.1043701171875,-25.751953125,1.0403123953106759,1.4812818724989743
1779347255.1103487,2026-05-21T16:07:35.110,-0.0009765625,0.0224609375,1.04638671875,0.3662109375,0.18310546875,1.46484375,1.439208984375,0.1043701171875,-25.7464599609375,1.046628211240308,1.5209882561495498
1779347255.1393502,2026-05-21T16:07:35.139,-0.0009765625,0.0234375,1.041015625,0.3662109375,0.0,1.5869140625,1.439208984375,0.1043701171875,-25.740966796875,1.0412798862816408,1.6286211015779215
1779347255.1393502,2026-05-21T16:07:35.139,0.0,0.02099609375,1.0439453125,0.42724609375,0.1220703125,1.52587890625,1.439208984375,0.1043701171875,-25.72998046875,1.0441564305426085,1.589259834752385
1779347255.1393502,2026-05-21T16:07:35.139,-0.00341796875,0.0234375,1.04638671875,0.30517578125,0.06103515625,1.52587890625,1.439208984375,0.1043701171875,-25.7244873046875,1.046654749233489,1.557293801534799
1779347255.1393502,2026-05-21T16:07:35.139,-0.00146484375,0.02294921875,1.04150390625,0.244140625,0.06103515625,1.52587890625,1.439208984375,0.1043701171875,-25.718994140625,1.0417577449399913,1.5464916332177645
1779347255.1393502,2026-05-21T16:07:35.139,-0.0009765625,0.02392578125,1.04541015625,0.3662109375,0.06103515625,1.5869140625,1.4447021484375,0.1043701171875,-25.7135009765625,1.045684365128115,1.6297643948753282
1779347255.1393502,2026-05-21T16:07:35.139,-0.0009765625,0.02099609375,1.03955078125,0.244140625,0.0,1.46484375,1.4447021484375,0.1043701171875,-25.7080078125,1.0397632501798477,1.4850494458735888
1779347255.1393502,2026-05-21T16:07:35.139,-0.001953125,0.02099609375,1.04638671875,0.244140625,-0.06103515625,1.52587890625,1.4447021484375,0.1043701171875,-25.7025146484375,1.0465991667426533,1.5464916332177645
1779347255.1393502,2026-05-21T16:07:35.139,-0.001953125,0.0234375,1.0400390625,0.3662109375,0.06103515625,1.52587890625,1.4447021484375,0.1043701171875,-25.6915283203125,1.040304946940749,1.5703955481284921
1779347255.1685963,2026-05-21T16:07:35.168,-0.00048828125,0.0234375,1.04541015625,0.3662109375,0.0,1.52587890625,1.4447021484375,0.1043701171875,-25.68603515625,1.045672964944336,1.569209000510552
1779347255.1695912,2026-05-21T16:07:35.169,-0.0029296875,0.0224609375,1.04345703125,0.30517578125,0.1220703125,1.46484375,1.4447021484375,0.1043701171875,-25.6805419921875,1.043702856586725,1.5012663423155326
1779347255.1695912,2026-05-21T16:07:35.169,-0.0009765625,0.0234375,1.0400390625,0.244140625,0.1220703125,1.52587890625,1.4501953125,0.1043701171875,-25.675048828125,1.0403035718512388,1.5501007201172234
1779347255.1695912,2026-05-21T16:07:35.169,-0.00439453125,0.0224609375,1.04443359375,0.30517578125,0.06103515625,1.52587890625,1.4501953125,0.1043701171875,-25.6695556640625,1.0446843242682577,1.557293801534799
1779347255.1695912,2026-05-21T16:07:35.169,-0.00146484375,0.021484375,1.0419921875,0.18310546875,0.244140625,1.52587890625,1.4501953125,0.10986328125,-25.6640625,1.042214681794201,1.556097263669673
1779347255.1695912,2026-05-21T16:07:35.169,-0.00146484375,0.02099609375,1.044921875,0.3662109375,0.06103515625,1.52587890625,1.4501953125,0.10986328125,-25.6585693359375,1.045133822327785,1.5703955481284921
1779347255.1695912,2026-05-21T16:07:35.169,-0.00146484375,0.021484375,1.04443359375,0.1220703125,0.1220703125,1.40380859375,1.4501953125,0.10986328125,-25.6585693359375,1.0446555680653278,1.4143835725410727
1779347255.1695912,2026-05-21T16:07:35.169,-0.0009765625,0.021484375,1.044921875,0.30517578125,0.06103515625,1.52587890625,1.4501953125,0.10986328125,-25.653076171875,1.0451431753099538,1.557293801534799
1779347255.227175,2026-05-21T16:07:35.227,-0.001953125,0.02294921875,1.0439453125,0.30517578125,0.1220703125,1.46484375,1.4501953125,0.10986328125,-25.6475830078125,1.0441993568419892,1.5012663423155326
1779347255.227175,2026-05-21T16:07:35.227,-0.00146484375,0.01904296875,1.04345703125,0.18310546875,0.1220703125,1.5869140625,1.4501953125,0.10986328125,-25.64208984375,1.0436318107891733,1.6021001890144881
1779347255.2282116,2026-05-21T16:07:35.228,-0.0029296875,0.02392578125,1.04296875,0.3662109375,0.06103515625,1.46484375,1.4556884765625,0.10986328125,-25.6365966796875,1.0432472571513587,1.5111594730395443
1779347255.2282116,2026-05-21T16:07:35.228,-0.00146484375,0.02197265625,1.0439453125,0.18310546875,0.0,1.46484375,1.4556884765625,0.10986328125,-25.6365966796875,1.0441775514157614,1.4762434841855254
1779347255.2282116,2026-05-21T16:07:35.228,-0.0029296875,0.02392578125,1.04638671875,0.30517578125,0.1220703125,1.5869140625,1.4556884765625,0.10986328125,-25.631103515625,1.0466643164136542,1.6205954647646184
1779347255.2282116,2026-05-21T16:07:35.228,-0.00439453125,0.0224609375,1.0419921875,0.30517578125,0.1220703125,1.52587890625,1.4556884765625,0.10986328125,-25.6256103515625,1.0422435053428356,1.5608779116875515
1779347255.2282116,2026-05-21T16:07:35.228,-0.00341796875,0.0224609375,1.04541015625,0.18310546875,0.06103515625,1.52587890625,1.4556884765625,0.10986328125,-25.6256103515625,1.0456570044782392,1.5380374961369816
1779347255.2282116,2026-05-21T16:07:35.228,0.0,0.021484375,1.0419921875,0.244140625,0.1220703125,1.52587890625,1.4556884765625,0.10986328125,-25.6201171875,1.0422136523670067,1.5501007201172234
1779347255.2581732,2026-05-21T16:07:35.258,-0.00341796875,0.021484375,1.041015625,0.244140625,0.06103515625,1.40380859375,1.4556884765625,0.10986328125,-25.6146240234375,1.0412429074782008,1.4261866998959867
1779347255.2581732,2026-05-21T16:07:35.258,-0.00341796875,0.02392578125,1.046875,0.42724609375,0.1220703125,1.5869140625,1.461181640625,0.10986328125,-25.609130859375,1.0471539481584353,1.64794921875
1779347255.2581732,2026-05-21T16:07:35.258,0.0,0.02392578125,1.03955078125,0.244140625,-0.06103515625,1.52587890625,1.461181640625,0.10986328125,-25.6036376953125,1.0398260767099026,1.5464916332177645
1779347255.2581732,2026-05-21T16:07:35.258,-0.00048828125,0.02392578125,1.046875,0.30517578125,0.18310546875,1.46484375,1.461181640625,0.10986328125,-25.59814453125,1.0471484837653169,1.5074571576206628
1779347255.2581732,2026-05-21T16:07:35.258,-0.001953125,0.02197265625,1.041015625,0.30517578125,0.06103515625,1.40380859375,1.461181640625,0.10986328125,-25.5926513671875,1.0412493187580423,1.4378929430407406
1779347255.2581732,2026-05-21T16:07:35.258,-0.00048828125,0.02099609375,1.046875,0.30517578125,0.1220703125,1.64794921875,1.461181640625,0.10986328125,-25.5816650390625,1.047085641194806,1.6804077023847905
1779347255.2581732,2026-05-21T16:07:35.258,-0.0009765625,0.02197265625,1.0478515625,0.30517578125,0.1220703125,1.40380859375,1.461181640625,0.10986328125,-25.576171875,1.048082367149972,1.4417739027121237
1779347255.2581732,2026-05-21T16:07:35.258,-0.00244140625,0.02197265625,1.0419921875,0.244140625,0.0,1.52587890625,1.461181640625,0.10986328125,-25.5706787109375,1.0422266917030063,1.5452867311001175
1779347255.3179276,2026-05-21T16:07:35.317,-0.00146484375,0.02197265625,1.0419921875,0.3662109375,0.1220703125,1.5869140625,1.4666748046875,0.10986328125,-25.565185546875,1.042224861630602,1.633189472687946
1779347255.3179276,2026-05-21T16:07:35.317,-0.0009765625,0.02099609375,1.0439453125,0.30517578125,0.06103515625,1.46484375,1.4666748046875,0.10986328125,-25.5596923828125,1.044156887214655,1.497539568650549
1779347255.3189266,2026-05-21T16:07:35.318,-0.0029296875,0.02001953125,1.0478515625,0.244140625,-0.06103515625,1.52587890625,1.4666748046875,0.10986328125,-25.55419921875,1.0480468795497693,1.5464916332177645
1779347255.3189266,2026-05-21T16:07:35.318,-0.00048828125,0.02294921875,1.04541015625,0.18310546875,0.06103515625,1.40380859375,1.4666748046875,0.10986328125,-25.5487060546875,1.0456621346546235,1.4170149861137573
1779347255.3189266,2026-05-21T16:07:35.318,-0.00146484375,0.0224609375,1.04443359375,0.244140625,0.18310546875,1.64794921875,1.4666748046875,0.10986328125,-25.543212890625,1.0446761082910487,1.675968044158445
1779347255.3189266,2026-05-21T16:07:35.318,-0.00048828125,0.0205078125,1.046875,0.18310546875,0.0,1.46484375,1.4666748046875,0.10986328125,-25.5377197265625,1.047075964014605,1.4762434841855254
1779347255.3189266,2026-05-21T16:07:35.318,-0.00244140625,0.02392578125,1.04296875,0.3662109375,0.18310546875,1.52587890625,1.4666748046875,0.1153564453125,-25.5322265625,1.0432460002077473,1.5798558478448224
1779347255.3189266,2026-05-21T16:07:35.318,-0.0029296875,0.025390625,1.044921875,0.30517578125,0.06103515625,1.40380859375,1.4666748046875,0.1153564453125,-25.5267333984375,1.0452344195252345,1.4378929430407406
1779347255.3478088,2026-05-21T16:07:35.347,-0.00048828125,0.02392578125,1.04541015625,0.18310546875,0.06103515625,1.52587890625,1.4666748046875,0.1153564453125,-25.521240234375,1.0456840231244098,1.5380374961369816
1779347255.3478088,2026-05-21T16:07:35.347,-0.00146484375,0.0224609375,1.041015625,0.3662109375,0.0,1.52587890625,1.47216796875,0.1153564453125,-25.5157470703125,1.041258935603787,1.569209000510552
1779347255.3478088,2026-05-21T16:07:35.347,-0.00048828125,0.0244140625,1.04345703125,0.1220703125,0.1220703125,1.46484375,1.47216796875,0.1153564453125,-25.5157470703125,1.0437427177860434,1.474981197948556
1779347255.3478088,2026-05-21T16:07:35.347,-0.00244140625,0.0234375,1.04443359375,0.244140625,0.18310546875,1.3427734375,1.47216796875,0.1153564453125,-25.51025390625,1.0446993867253238,1.3770158902195406
1779347255.3478088,2026-05-21T16:07:35.347,-0.00146484375,0.02197265625,1.0390625,0.42724609375,0.1220703125,1.40380859375,1.47216796875,0.1153564453125,-25.5047607421875,1.0392958300196065,1.4724533791277854
1779347255.3478088,2026-05-21T16:07:35.347,-0.0009765625,0.02197265625,1.04833984375,0.1220703125,0.06103515625,1.52587890625,1.47216796875,0.1153564453125,-25.5047607421875,1.0485705409226274,1.5319702634290935
1779347255.3478088,2026-05-21T16:07:35.347,-0.00146484375,0.02392578125,1.04052734375,0.244140625,0.1220703125,1.52587890625,1.47216796875,0.1153564453125,-25.499267578125,1.040803411729163,1.5501007201172234
1779347255.3487918,2026-05-21T16:07:35.348,-0.0009765625,0.0234375,1.04296875,0.0,0.0,0.0,1.47216796875,0.1153564453125,-25.5047607421875,1.0432325165355656,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.00244140625,0.02294921875,1.044921875,0.0,0.0,0.0,1.47216796875,0.1153564453125,-25.5047607421875,1.0451767084848516,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.00341796875,0.02099609375,1.0400390625,0.0,0.0,0.0,1.47216796875,0.1153564453125,-25.51025390625,1.040256588534297,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.0009765625,0.02197265625,1.046875,0.0,0.0,0.0,1.47216796875,0.1153564453125,-25.51025390625,1.0471060199053375,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.001953125,0.021484375,1.04150390625,0.0,0.0,0.0,1.47216796875,0.1153564453125,-25.5157470703125,1.0417273058725183,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.00244140625,0.02099609375,1.04345703125,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5157470703125,1.0436711035964825,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.0009765625,0.0234375,1.04931640625,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5157470703125,1.0495785775757722,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.0009765625,0.02392578125,1.04296875,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.521240234375,1.04324360058392,0.0
1779347255.3779705,2026-05-21T16:07:35.377,-0.00341796875,0.0224609375,1.04248046875,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.521240234375,1.0427280105324563,0.0
1779347255.4376507,2026-05-21T16:07:35.437,-0.00146484375,0.02587890625,1.04736328125,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5267333984375,1.047683972611338,0.0
1779347255.4376507,2026-05-21T16:07:35.437,-0.00244140625,0.0224609375,1.0458984375,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5267333984375,1.046142435685886,0.0
1779347255.4386566,2026-05-21T16:07:35.438,-0.00390625,0.02294921875,1.0341796875,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5322265625,1.0344416617034986,0.0
1779347255.4386566,2026-05-21T16:07:35.438,0.0,0.021484375,1.04736328125,0.0,0.0,0.0,1.4666748046875,0.1153564453125,-25.5322265625,1.0475836106392211,0.0
1779347255.4386566,2026-05-21T16:07:35.438,-0.001953125,0.0205078125,1.044921875,0.0,0.0,0.0,1.461181640625,0.1153564453125,-25.5377197265625,1.0451249255109727,0.0
