time,ts_iso,ax,ay,az,wx,wy,wz,roll,pitch,yaw,acc_mag,gyro_mag,baseline_acc,vib,envelope,noise_level,score,score_threshold,is_above,is_peak
1783054863.2306385,2026-07-03T14:01:03.230,-0.00732421875,0.00439453125,1.044921875,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0449567842445546,0.0,1.0420585403838472,0.0028982438607074723,0.0032424733127903328,0.0042664901431385925,0.7599861253646413,4.0,0,0
1783054863.2306385,2026-07-03T14:01:03.230,-0.009765625,0.0068359375,1.04150390625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.041572121462145,0.0,1.0422986062318402,0.0007264847696952792,0.0026134761770165694,0.003937958002015476,0.6636627855550955,4.0,0,0
1783054863.2306385,2026-07-03T14:01:03.230,-0.009765625,0.00341796875,1.03662109375,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0366727265388354,0.0,1.0420585403838472,0.0053858138450118,0.003306560594015377,0.0037161455257341,0.8897823217948893,4.0,0,0
1783054863.2306385,2026-07-03T14:01:03.230,-0.00927734375,0.00439453125,1.04150390625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0415544958118954,0.0,1.041815330922996,0.0002608351111006435,0.0025451292232866935,0.003647488618271813,0.6977757820921127,4.0,0,0
1783054863.2306385,2026-07-03T14:01:03.230,-0.00732421875,0.0048828125,1.0458984375,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.045935479655963,0.0,1.041572121462145,0.0043633581938180566,0.0029996864659195344,0.0036855513756512653,0.813904395889602,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.009765625,0.00390625,1.04052734375,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0405805011204725,0.0,1.041815330922996,0.0012348298025235405,0.002558472300070536,0.0036297789275618474,0.7048562326050758,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.01171875,0.00341796875,1.0400390625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0401106975403231,0.0,1.041572121462145,0.0014614239218218028,0.0022842102055083526,0.0036410431336590015,0.6273504931574035,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.01318359375,0.00341796875,1.048828125,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.048916548370535,0.0,1.0415633086370202,0.00735323973351476,0.0035514675875099547,0.003605067319250487,0.9851321134963782,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.01171875,0.0,1.03857421875,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0386403308911778,0.0,1.041572121462145,0.002931790570967152,0.003396548333374254,0.0036410431336590015,0.9328503422481988,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.013671875,0.0048828125,1.04296875,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.043069784578428,0.0,1.0415633086370202,0.0015064759414078477,0.0029240302353826524,0.0036297789275618474,0.8055670314188385,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.0107421875,0.00439453125,1.0478515625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.047915837999829,0.0,1.041572121462145,0.006343716537684063,0.003778951810958005,0.003650635214157706,1.0351491149547531,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.01025390625,0.0029296875,1.041015625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.041070246023952,0.0,1.041815330922996,0.0007450848990440129,0.003020485082979507,0.003699841241149458,0.816382348892654,4.0,0,0
1783054863.2915628,2026-07-03T14:01:03.291,-0.00927734375,0.0048828125,1.04931640625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.049368777594598,0.0,1.041572121462145,0.00779665613245295,0.004214527845347868,0.003631534794541688,1.1605362701418798,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.00634765625,0.00537109375,1.04541015625,0.0,0.0,0.0,0.2691650390625,0.6097412109375,-30.355224609375,1.0454432247513916,0.0,1.041815330922996,0.0036278938283955675,0.004067869341109793,0.0037489147010913303,1.0850791936998763,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.005859375,0.00390625,1.0380859375,0.0,0.0,0.0,0.263671875,0.6097412109375,-30.355224609375,1.0381098230436445,0.0,1.0420585403838472,0.003948717340202634,0.004038081340883003,0.003854268853646591,1.047690624140686,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.00830078125,0.00634765625,1.0439453125,0.0,0.0,0.0,0.263671875,0.6097412109375,-30.355224609375,1.043997610725212,0.0,1.041815330922996,0.0021822798022159695,0.0035741309562162447,0.0038638213941619465,0.9250248889911395,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.00927734375,0.00439453125,1.04541015625,0.0,0.0,0.0,0.263671875,0.6097412109375,-30.355224609375,1.0454605567895006,0.0,1.0420585403838472,0.0034020164056534075,0.0035311023185755352,0.0038744807296815674,0.9113743401856451,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.01171875,0.00146484375,1.03857421875,0.0,0.0,0.0,0.263671875,0.6097412109375,-30.355224609375,1.0386413638599934,0.0,1.0422986062318402,0.003657242371846836,0.0035626373318933605,0.0038568108788594904,0.9237262193542866,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.01123046875,0.001953125,1.0390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0391250247356476,0.0,1.0420585403838472,0.0029335156481995472,0.003405356910969907,0.003842672728652535,0.8861948834669623,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.01220703125,0.00341796875,1.04736328125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0474399920917097,0.0,1.041815330922996,0.005624661168713629,0.003960182975405837,0.0038302149427210134,1.0339323078804799,4.0,0,0
1783054863.320561,2026-07-03T14:01:03.320,-0.0126953125,0.0009765625,1.0380859375,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0381640228157798,0.0,1.0420585403838472,0.003894517568067357,0.003943766623571217,0.003839495966411881,1.0271573816124566,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.01416015625,0.00439453125,1.04541015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0455152876551261,0.0,1.041815330922996,0.003699956732130083,0.0038828141507109334,0.003855826225352646,1.0069992587271797,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.01171875,0.00439453125,1.046875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0469498109419906,0.0,1.0420585403838472,0.0048912705581434235,0.0041349282525690555,0.0038911306131249697,1.0626547046819104,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.01025390625,0.00244140625,1.0361328125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.036186425406655,0.0,1.0422986062318402,0.006112180825185165,0.004629241395723083,0.004013827741939976,1.1533233843975734,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.0087890625,0.00634765625,1.0478515625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0479076473588635,0.0,1.0420585403838472,0.005849106975016394,0.004934207790546411,0.004020700198213551,1.227201121023334,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.0068359375,0.0048828125,1.04150390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0415377855044063,0.0,1.0422986062318402,0.0007608207274338863,0.0038908610247682797,0.00407523683734497,0.9547570313246355,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.00732421875,0.00439453125,1.0380859375,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0381210766189362,0.0,1.0420585403838472,0.003937463764910998,0.003902511709803959,0.004198721059999343,0.9294524818480249,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.009765625,0.00537109375,1.04150390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.041563537578827,0.0,1.041815330922996,0.00025179334416902677,0.002989832118395226,0.004213154998678059,0.7096420899144065,4.0,0,0
1783054863.352927,2026-07-03T14:01:03.352,-0.00927734375,0.00439453125,1.04541015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0454605567895006,0.0,1.041572121462145,0.0038884353273556105,0.003214482920635322,0.004198721059999343,0.7655862046324708,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.00830078125,0.0,1.0400390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0400721871558913,0.0,1.041815330922996,0.0017431437671047156,0.0028466481322526704,0.004192902663342008,0.6789206334648638,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.01318359375,0.00341796875,1.041015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.041104711903986,0.0,1.041572121462145,0.0004674095581589377,0.002251838488729237,0.004178938614359618,0.53885416765671,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.01318359375,0.00634765625,1.046875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0469772516674052,0.0,1.041567829520486,0.005409422146919196,0.003041234403276727,0.00407523683734497,0.7462718179731859,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.01220703125,0.0009765625,1.03857421875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0386464139149703,0.0,1.041572121462145,0.002925707547174694,0.003012352689251219,0.004020700198213551,0.7492109684252624,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.01123046875,0.00341796875,1.04736328125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0474290662615235,0.0,1.041567829520486,0.0058612367410375565,0.0037245737021978035,0.004024202402088586,0.9255433325780847,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.01025390625,0.0029296875,1.04638671875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0464410594193172,0.0,1.041572121462145,0.004868937957172248,0.004010664765941415,0.004020700198213551,0.9975040585526385,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.00634765625,0.0048828125,1.0341796875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0342106945083174,0.0,1.041815330922996,0.007604636414678678,0.004909157678125731,0.004063216061231839,1.208195085898885,4.0,0,0
1783054863.4104142,2026-07-03T14:01:03.410,-0.0087890625,0.0048828125,1.048828125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.048876315524645,0.0,1.041572121462145,0.007304194062500047,0.00550791677421931,0.004178938614359618,1.3180181099796664,4.0,0,0
1783054863.447417,2026-07-03T14:01:03.447,-0.00927734375,0.0048828125,1.041015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0410684139186561,0.0,1.041815330922996,0.0007469170043399309,0.004317666831749466,0.004192902663342008,1.0297560373862846,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.0078125,0.0048828125,1.04345703125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.043497701520815,0.0,1.041572121462145,0.00192558005866994,0.0037196451384795843,0.004205350802345423,0.8845029376396021,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.00830078125,0.00439453125,1.044921875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0449640853769966,0.0,1.041815330922996,0.0031487544540005352,0.003576922467359822,0.004209449006843833,0.8497365003221008,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.009765625,0.00439453125,1.0439453125,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0440002369862138,0.0,1.0420585403838472,0.0019416966023666493,0.0031681160011115287,0.004205107160420459,0.7533972096907886,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.01123046875,0.001953125,1.041015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0410780324354898,0.0,1.0422986062318402,0.0012205737963504326,0.0026812304499212545,0.004203483859105122,0.6378591044458204,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.00927734375,0.0029296875,1.04248046875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0425258653391403,0.0,1.0420585403838472,0.0004673249552931136,0.0021277540762642193,0.004176391185648521,0.5094719296353022,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.00927734375,0.0048828125,1.04638671875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0464392367172388,0.0,1.0422922028614936,0.004147033855745219,0.002632574021134469,0.00417766490000407,0.6301544245762518,4.0,0,0
1783054863.4487827,2026-07-03T14:01:03.448,-0.009765625,0.00341796875,1.03857421875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.038625754443914,0.0,1.0425258653391403,0.0039001108952263497,0.002949458239657439,0.004168245533323465,0.7076018473666422,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.01123046875,0.00390625,1.046875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0469425236575345,0.0,1.0422922028614936,0.0046503207960408854,0.003374673878753301,0.0040890538330923785,0.8252945587173104,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.01171875,0.00439453125,1.04296875,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0430438411126506,0.0,1.0425258653391403,0.0005179757735103152,0.0026604993524425545,0.0040973898663994295,0.6493156470805794,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.009765625,0.00390625,1.03759765625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0376509637041718,0.0,1.0425322687094867,0.004881305005314918,0.0032157007656606453,0.004053625999630361,0.7932899497767866,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.01123046875,0.00732421875,1.04833984375,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0484255794296593,0.0,1.0425258653391403,0.005899714090519037,0.0038867040968752434,0.004069075402710231,0.9551811436786063,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.009765625,0.00390625,1.0390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.039115732306538,0.0,1.0425322687094867,0.003416536402948589,0.00376916217339358,0.004087305460717358,0.9221630753117382,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.00830078125,0.00390625,1.04052734375,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0405677848414554,0.0,1.0425258653391403,0.0019580804976848665,0.0033163917544664014,0.004077221055035287,0.8133951310711308,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.0078125,0.005859375,1.04541015625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.045455767702436,0.0,1.0422922028614936,0.00316356484094249,0.0032781850260854236,0.004064901698744171,0.8064610829576028,4.0,0,0
1783054863.471936,2026-07-03T14:01:03.471,-0.0107421875,0.00439453125,1.04150390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0415685734656173,0.0,1.0425258653391403,0.0009572918735230029,0.0026979617379448186,0.0040507767654185105,0.6660356504898822,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.01318359375,0.0029296875,1.0400390625,0.0,0.0,0.0,0.263671875,0.604248046875,-30.355224609375,1.0401267431130168,0.0,1.0422922028614936,0.0021654597484768168,0.002564836240577818,0.004044200650645487,0.6342010355417083,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.009765625,0.00341796875,1.0458984375,0.0,0.0,0.0,0.2581787109375,0.604248046875,-30.355224609375,1.0459496123174186,0.0,1.0420585403838472,0.0038910719335714106,0.002896395163826216,0.004051364497427732,0.7149184344349114,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.01220703125,0.001953125,1.0419921875,0.0,0.0,0.0,0.2581787109375,0.604248046875,-30.355224609375,1.042065518631261,0.0,1.0422922028614936,0.00022668423023253226,0.002228967430427795,0.00404489916789605,0.5510563645489315,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.01025390625,0.00146484375,1.0400390625,0.0,0.0,0.0,0.2581787109375,0.604248046875,-30.355224609375,1.0400906402263577,0.0,1.042065518631261,0.001974878404903402,0.0021654451740466965,0.004052947955017385,0.5342889171241302,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.01025390625,0.00146484375,1.048828125,0.0,0.0,0.0,0.2581787109375,0.604248046875,-30.355224609375,1.0488792705319385,0.0,1.0420620295075542,0.006817241024384302,0.003328394136631098,0.004046368941303852,0.8225631881107206,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.0078125,0.0048828125,1.041015625,0.0,0.0,0.0,0.2581787109375,0.604248046875,-30.355224609375,1.0410563906476444,0.0,1.042065518631261,0.0010091279836166311,0.0027485775983774816,0.004052947955017385,0.6781675039707465,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.00927734375,0.00439453125,1.0390625,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0391132084225534,0.0,1.0420620295075542,0.00294882108500083,0.0027986384700333187,0.004029750203512473,0.694494280959134,4.0,0,0
1783054863.5324776,2026-07-03T14:01:03.532,-0.01025390625,0.00439453125,1.0498046875,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.049863960899346,0.0,1.0420585403838472,0.007805420515498929,0.004050333981399722,0.003992656544744373,1.0144458798318807,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.0087890625,0.00439453125,1.037109375,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0371559261930805,0.0,1.0420620295075542,0.00490610331447372,0.004264276314668221,0.004029750203512473,1.0581986722033854,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.00927734375,0.005859375,1.04052734375,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0405851980851337,0.0,1.0420585403838472,0.0014733422987134315,0.0035665428106795237,0.004052947955017385,0.8799873204057034,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.0078125,0.00341796875,1.04638671875,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0464214652055919,0.0,1.041815330922996,0.00460613428259582,0.0038264406786585976,0.00404489916789605,0.9459916106262092,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.00927734375,0.00537109375,1.041015625,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0410708185561959,0.0,1.0420585403838472,0.0009877218276512778,0.0031167609659067674,0.004051364497427732,0.7693114178903534,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.01025390625,0.0009765625,1.04150390625,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.041554839171567,0.0,1.041815330922996,0.00026049175142905945,0.0024026936622873404,0.00404489916789605,0.5940058237686798,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.01123046875,0.00244140625,1.0498046875,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0498675944088354,0.0,1.041572121462145,0.008295472946690419,0.00387588848338811,0.004052947955017385,0.9563134109802515,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.01171875,0.00390625,1.041015625,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0410889104129222,0.0,1.041815330922996,0.0007264205100738774,0.003088521490059552,0.004062652227547659,0.7602229570912296,4.0,0,0
1783054863.5604708,2026-07-03T14:01:03.560,-0.01220703125,0.0029296875,1.037109375,0.0,0.0,0.0,0.2581787109375,0.5987548828125,-30.355224609375,1.0371853500670345,0.0,1.041572121462145,0.004386771395110456,0.0034130839663222778,0.004052947955017385,0.8421238082016371,4.0,0,0
